control_id,row_id,complex_length_fixed,repetition_exponent_fixed,original_holonomy_angle,shuffled_holonomy_angle,shuffled_from_row_id,shuffle_seed_label,arithmetic_owner,target_data_used,evidence_status
SCfc251daee9ee15b0,Kfc251daee9ee15b0,66.4178425226466,1,-0.208731610767146,-2.78264245335129,K45fdd089c6ac2b80,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC30b170ca72c60573,K30b170ca72c60573,66.712397366572,1,-0.539014556547762,-2.56336831604037,K818a7ed5f57583d7,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC9e53778dcfc49355,K9e53778dcfc49355,66.712296210796,1,0.121657866359993,-2.91298424259387,Kf5db8f13ce127de1,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCd7b60670205b6805,Kd7b60670205b6805,66.9205354341486,1,-0.208651905190071,2.57336439680103,Kd3a677be9cf632de,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC642d946dbd510c9f,K642d946dbd510c9f,63.5479508614446,1,-2.06295790054301,-3.00194885649869,K36d96f66baf24494,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCa45f42c7c86aa9c4,Ka45f42c7c86aa9c4,62.6553755888033,1,1.64622662887154,1.64625489730003,Kc40430f1e0df1c2e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC620fb7be90f1c648,K620fb7be90f1c648,62.6553774933838,1,1.64622916917558,-2.8936684382019,Keac1b737cf5249d2,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC6f7bc0168cdf64cd,K6f7bc0168cdf64cd,61.7991041094854,1,1.97656544663447,-0.539014231586293,K15af523466176226,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC887fcd4406241549,K887fcd4406241549,61.7991005860013,1,1.97656208233966,1.64622916917558,K248468c487542d52,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC88345a6e783b5db3,K88345a6e783b5db3,63.6524900613992,1,-1.93268778060692,1.64622047027063,Ke96494d7b653b41a,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCa690fdc22e705b3e,Ka690fdc22e705b3e,63.652491818604,1,-1.9326885752029,-2.78264245335129,K9339bc0e68a3f15e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC2b1375e97ac58056,K2b1375e97ac58056,53.4449170888533,1,2.57336435707061,-2.06263236832696,K0867921125546779,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC664c40cdd4b332e5,K664c40cdd4b332e5,62.6553774636275,1,1.64622912947399,1.64624214520838,Ke1efaa0f9cbae6ce,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCc4ac25dcc4b8678f,Kc4ac25dcc4b8678f,66.8168727842034,1,-2.58259370067137,1.64622218234425,K39ebe3c159790ebc,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC21f9368eab1ebee0,K21f9368eab1ebee0,66.9520361560985,1,-2.782645141641,-0.338975623286844,Kbff8f27d71271ff8,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC14f61bba3a60223d,K14f61bba3a60223d,66.8169326399015,1,-0.408728587058823,-0.92776866515394,Ka3dc8edbbcbe629e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC4df96202f2616e1c,K4df96202f2616e1c,66.9520362599331,1,-0.208641062072076,-0.208041951416175,K27a1bb87bc29bea0,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC03579c721dfd0739,K03579c721dfd0739,53.4449171186069,1,2.57336439678172,-1.52456798457941,Ka16208844b2bbb56,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC7e9335f72360cf4b,K7e9335f72360cf4b,62.6553774933838,1,1.64622916917558,1.64623591714478,Kae57cbbc5c35ff7f,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC7112528f6cc274d3,K7112528f6cc274d3,66.712292566471,1,-2.45234510487697,1.31593467495689,Kf59410ba64323b86,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCddcbf4f69f9ff3ff,Kddcbf4f69f9ff3ff,66.8419455552962,1,-2.67165626045783,1.64624518489899,K1fce3de98c70c760,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC328fb5ee6c461f52,K328fb5ee6c461f52,66.5223777682561,1,-0.0784455863282014,-2.78204135744987,Kcf941570ef68139b,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCfefb165b448c8c78,Kfefb165b448c8c78,66.7122925664709,1,0.121659330296949,1.64622912947399,Kfc27ace0972a338e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCff314beb73018f2f,Kff314beb73018f2f,52.5886354017339,1,2.90373817419548,-0.338975623286844,Kf76e3c291e7f0488,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC92e0674661269942,K92e0674661269942,66.8419456877834,1,-2.67165685579999,-0.408734315083542,Kbaa0cce34403aa29,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC69533283dc1b5818,K69533283dc1b5818,66.9520363183394,1,-2.78264569727204,2.90366856945599,K4d2bf58134799a9c,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC2b12c4e6cd75f6b6,K2b12c4e6cd75f6b6,61.7990957765103,1,1.97660294658654,2.70364670166519,K0f4d41d27465997c,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCc0e7e62259435e43,Kc0e7e62259435e43,67.0250711808891,1,-0.078366245851333,-0.208656553472579,K68e8266ef3012e03,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCd9492014635ff488,Kd9492014635ff488,66.9520391854509,1,-0.208642161739368,-3.00202363449554,K1053394f26ca788e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC1b203e70e010b75d,K1b203e70e010b75d,52.5886353466818,1,2.90373812159927,-0.946710136536448,K635ecf2da5f5bd2b,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCd0451c6dbb343042,Kd0451c6dbb343042,66.7122926439059,1,-2.45234575281528,-0.208639314823294,Kbbd577fce9097b10,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC0b75c9ac8da89077,K0b75c9ac8da89077,66.816872891392,1,-2.58259430889858,1.77649559145159,K981e979f86871bee,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC47b2d3690361d20e,K47b2d3690361d20e,61.7990957214565,1,1.97660289400546,-0.408267086493749,K12f4364a65d4b4db,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC9c55e149661c25e2,K9c55e149661c25e2,66.8168319299509,1,0.251943460692394,-2.062971777577,K382fdd2d9bb28c34,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCda6f089d7f3e3416,Kda6f089d7f3e3416,66.7122956158763,1,0.12165756524541,1.64622904900745,K76d6a061028518ad,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCf4c0df33e950d04d,Kf4c0df33e950d04d,54.442027886778,1,-1.00553745260789,-2.45233870364059,K7141f481c2bbd1ea,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC562f03161d43005a,K562f03161d43005a,66.7122925951225,1,0.121659090558781,1.64624196847836,K5f98d0d8a8f08a89,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCf4c72c58953e1f49,Kf4c72c58953e1f49,66.9520363183385,1,-0.208641262099166,0.719116364668586,Kcc8ba11c9b1ab239,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC6d208d8c60018f19,K6d208d8c60018f19,66.7122955670938,1,0.121657973445821,-2.45233327811555,Kfbce9d8790b948dc,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCad31b2f315376b40,Kad31b2f315376b40,66.9520390816161,1,-0.20864180613507,-0.208646766985273,K4f866614955ca2ed,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCe7fb6587f93baf32,Ke7fb6587f93baf32,63.6524882615562,1,-1.93267268020782,-0.408230343611717,K39f9359aa0b5264d,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCf09ea6f1d6651ce1,Kf09ea6f1d6651ce1,54.4420279142447,1,-1.00553746501792,-2.6717354308697,K0cee841690e40bab,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC39a9b146137dcef0,K39a9b146137dcef0,66.5223778243745,1,-0.0784458384765037,-2.25229314495704,K0a8bce8c559f999c,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC3c194aefc054f5b7,K3c194aefc054f5b7,66.8169327257736,1,-0.40872879949602,-2.45190149680794,Kdda6b5f455da67e2,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC841c273639c54deb,K841c273639c54deb,66.8168319086352,1,0.251943856482659,-0.538331862194983,K64b58f6789710b68,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC9085689c1eac64ed,K9085689c1eac64ed,67.0250711045211,1,-0.0783659026571577,0.12165536041385,K599c7994c513ae34,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC6d892b0dc31516ee,K6d892b0dc31516ee,63.6524882890177,1,-1.93267269262075,-2.45234510487697,K7112528f6cc274d3,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC5769ea89ae82ecbd,K5769ea89ae82ecbd,35.9171686725289,1,-2.78204822309959,0.71907749782157,Kcce1b3128c43340f,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCaedf1f75495ab129,Kaedf1f75495ab129,62.6553793682122,1,1.64623166976375,-3.00201631428315,Ka9845a5ec3a2a8ec,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCa458a246f0b0ea03,Ka458a246f0b0ea03,61.559459765551,1,1.64623226033519,1.40495673908629,Ke3dffd40266978d7,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC2fac164b23448082,K2fac164b23448082,61.504648835551,1,1.64621456419047,-1.8549561944799,K753a832e41a11501,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC38b81c37c73ee41a,K38b81c37c73ee41a,63.5424319410438,1,-2.04369989299576,-0.208735421225049,K15d54fcf89737be5,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC2c948b97b7c557cd,K2c948b97b7c557cd,63.5479546383591,1,-2.06295606402681,-0.927295218001612,Ka5aebebc09f860d2,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC1789a04319a28027,K1789a04319a28027,62.6553774636275,1,1.64622912947399,1.86557970691017,Ke83bc2813c50fefa,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC656d515ae1f4ea6a,K656d515ae1f4ea6a,62.6553774933838,1,1.64622916917558,-2.67117252703017,Kc0580baf4f2d38ac,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC85a5194a9161e3dd,K85a5194a9161e3dd,61.7990957765103,1,1.97660294658654,1.64623527889825,K426c32806da4a5b1,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC00690123ca9444c4,K00690123ca9444c4,61.7990957214565,1,1.97660289400546,-0.408742934071261,K76669f4d4b579e4b,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC879e7d62503ad7cb,K879e7d62503ad7cb,63.6524882615562,1,-1.93267268020782,1.03753218291196,K64bcc5c6638c06c1,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCba904e26eb406335,Kba904e26eb406335,63.6524882890177,1,-1.93267269262075,-2.0629499833855,K1e8a4d365babda23,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCa202e2909446f234,Ka202e2909446f234,45.127509038818,1,2.57384188558246,-2.58268383892727,K99ea8f44e7b4ea1b,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC0ee0ce6ae373e15c,K0ee0ce6ae373e15c,54.3378494107923,1,1.64654666758156,-2.78272277142814,Kd53d0ea695861d51,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC59f07be2905233d4,K59f07be2905233d4,58.4994484980065,1,-2.58211723264591,0.011110226497518,K8f8f0f2a2adfb436,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCfd62e11536ec5904,Kfd62e11536ec5904,58.6346131057484,1,-2.78217011474001,1.64622662717789,K9f80759bc1b61772,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC889aa9b681fcffb3,K889aa9b681fcffb3,58.4994840482431,1,-0.408257819511364,1.646242752399,K229ded9d7d73d3e4,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC3c044cafd35189b4,K3c044cafd35189b4,58.6345898748197,1,-0.208166036574323,-0.208723085611638,Kb81eaf1fb5ee54d6,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCe38ee4af1691f0aa,Ke38ee4af1691f0aa,49.289108132621,1,-1.65482203276452,-0.92777366660799,K1468f2cf8a34804f,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCbb9ca7c8f6424ede,Kbb9ca7c8f6424ede,63.542419861889,1,-0.947034473822965,-3.1130003483387,K80a18ab3d5649400,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC6fb2dfaccfd7fe28,K6fb2dfaccfd7fe28,63.6525105557415,1,-1.05802308998952,-3.00134305276039,Kee9e95f0d3188559,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC08e2c16a307cdf1d,K08e2c16a307cdf1d,58.4995933469866,1,-2.5819597537635,0.121653405474785,K0566dcc39dba2232,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC7e721d75395685e3,K7e721d75395685e3,63.7255463031397,1,1.64625489730003,-0.947028346280339,Kdb53067a6afd156d,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC971472d2f66ec282,K971472d2f66ec282,63.6525146585306,1,1.51597900439685,1.88750903977982,K8ad776633ed6776e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCc2c67bb8218d486d,Kc2c67bb8218d486d,49.4242727401704,1,-1.85487491487118,-1.14707560660718,K5aed967fe0d68723,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC6ce22182f03e337f,K6ce22182f03e337f,63.5479314504732,1,-0.927776206608946,1.64622551142852,Kb6f4ef433ae6fddf,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC6293fa720a0efb99,K6293fa720a0efb99,63.6525117913975,1,-1.05802453113148,0.719048698473412,Kd38df8c284ff85ce,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC09025ab008e39fdc,K09025ab008e39fdc,58.6347097816501,1,-2.78201014202828,-1.93267269262075,Kba904e26eb406335,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC48e63b4ab49d8c54,K48e63b4ab49d8c54,63.6524715314162,1,1.77651147434258,0.0106414598482658,K81578f1cecb21162,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCbdda6f09b8a66656,Kbdda6f09b8a66656,63.5479356228741,1,1.64622551142852,-3.11301873083244,K91ca6c1d74c8adef,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC73e68222f3a0e975,K73e68222f3a0e975,49.289143683876,1,0.519037382692388,-2.7821701153622,Kc62bba1e81f30bed,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC9fc68a87f4426383,K9fc68a87f4426383,61.559405400163,1,1.64623527889825,2.24307380516123,K03640a144e888898,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC454f66ea7a408882,K454f66ea7a408882,61.7991493001793,1,1.31593432073414,-0.319676224082435,K5847e2d2b662b048,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC433855994a9c724d,K433855994a9c724d,61.5594134326426,1,1.64623225958256,1.64670919827083,K877889617f419da5,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCe028259c5aa4fb33,Ke028259c5aa4fb33,61.7991567686199,1,1.31593285030543,-1.85495619418586,K53911e5961fd2dd0,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC2d24544014619b98,K2d24544014619b98,58.4995947105376,1,-0.408074697046708,-1.14707264935315,Kdecb2de308afb572,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCc9c53655ca36e277,Kc9c53655ca36e277,49.424249510664,1,0.71912916519058,-0.208735421225049,K991de1a51732f63f,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC55cee20e5ab8540b,K55cee20e5ab8540b,61.5045963456008,1,1.64622218234425,-0.0777884440790011,K1279ebd8a7405353,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC299d1624fefacc9f,K299d1624fefacc9f,61.7991515069431,1,1.3159385782521,2.3846133306109,K429c875eb4105217,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC9ec91c9ccab0b00b,K9ec91c9ccab0b00b,61.79905523486,1,1.97660970444959,1.97660970444959,K9b0daccf31eb4c7b,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC9fae1bf216973a99,K9fae1bf216973a99,62.0072943543761,1,1.64630028851894,2.44311276770323,Kefd546346a823459,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC62bd32ace1dea723,K62bd32ace1dea723,58.6347164184925,1,-0.208028462554463,2.57400439737314,Ke76d5c87e8ae2c10,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC5d13b17b0ec406f7,K5d13b17b0ec406f7,40.0786623462825,1,-0.727688269471534,-0.208638017880559,K3727a1ff70cc7576,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC8cf38c3bf6959383,K8cf38c3bf6959383,66.816873119397,1,-2.58259433171123,1.75720873089555,K096acfe47461d473,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCd2cb8a5da6811252,Kd2cb8a5da6811252,65.7209454070128,1,-2.58259007397963,-0.408734069601793,K7a09a3ebef757c97,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC8944c9a876d38cd0,K8944c9a876d38cd0,65.6661341161465,1,-2.58260653443084,-2.78263812872349,Kc013defb58c679c9,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC10d01824c93fd2fd,K10d01824c93fd2fd,67.7039230323752,1,0.0106613698947848,-0.727725749202668,K13543714526dba1e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCa2ca5a2f224ea60a,Ka2ca5a2f224ea60a,67.7094453401488,1,-0.00859499328633095,-2.26302188001983,K0c464e38f822d729,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCd4f232286b32babc,Kd4f232286b32babc,66.5224234301183,1,-2.91298441837072,0.0106257478522593,K6e9f413d6862d399,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCbd0eb880a5a29c67,Kbd0eb880a5a29c67,66.5224236685024,1,-2.91298509305532,-2.18524235276557,K7b7f4969ba97735f,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC145a676c05da84d5,K145a676c05da84d5,65.6661336165345,1,-2.58260754667335,-0.000630937204062931,K5e172000bd772b9f,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC7609d50169f7dbc6,K7609d50169f7dbc6,65.6661334259689,1,-2.5826064653758,1.97652411435731,Kba6a2202a863117a,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC25f703ee6e02d346,K25f703ee6e02d346,67.5195313025319,1,-0.208699821214318,1.64622916917558,Kc6c7ac9fa4ca1cde,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC61cccf398533b6d4,K61cccf398533b6d4,67.5195309338888,1,-0.208700051457344,-1.9326885752029,Ka690fdc22e705b3e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCfb53714eb4ed3b2b,Kfb53714eb4ed3b2b,54.3319740755935,1,-0.0199007105362403,-2.78204570745305,K7d520b6c9a462c13,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SC671a3a0248355670,K671a3a0248355670,63.5424504208403,1,-0.947034179545226,1.51599123966289,Kf7f8fb4110b8bb37,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCe6aed04647bdca6f,Ke6aed04647bdca6f,67.703930725333,1,1.10732564564556,2.57384692586988,K116b51e9594da98a,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
SCe8d5cd6b721257ff,Ke8d5cd6b721257ff,67.839094113772,1,0.907274356298386,-2.04337762438145,K08854ac80444d50e,P24-2026-08-27-R3-Schottky-target-free-shuffle-v1,NONE_BY_CONSTRUCTION,false,NUMERICALLY_CERTIFIED
